feature,importance
SIT_1_SYSTOLIC_PRESSURE,0.02744609892283748
SIT_2_SYSTOLIC_PRESSURE,0.027376753258839034
SIT_2_DIASTOLIC_PRESSURE,0.027225472432906666
SIT_HEARTBEAT_SPEED_AVERAGE,0.026965478077915297
I_41,0.02675564341055525
SIT_1_DIASTOLIC_PRESSURE,0.026583638714041027
GOUT,0.025956023558287522
I_40,0.02587431275349099
SIT_SYSTOLIC_PRESSURE_AVERAGE,0.025235099825582023
PSYCHOSIS,0.02478457107300544
SIT_DIASTOLIC_PRESSURE_AVERAGE,0.0244737588686167
I_38,0.02255577886600272
I_13,0.022250885441395477
HORMOME_MED,0.022047878570034995
I_8,0.02161406236903794
I_6,0.020975466567622447
SIT_1_HEARTBEAT_SPEED,0.020933592769753265
SIT_2_HEARTBEAT_SPEED,0.019946536907517333
I_2,0.018854308303250245
CATARACT,0.018271083237849046
I_3,0.01824111472254917
NERVOUS_SYSTEM,0.017554025144090157
APOPLEXIA,0.016335997584991827
I_10,0.01594833152177273
I_27,0.013544833447945393
I_43,0.013328955917366686
I_29,0.012923639309978502
DEMENTIA,0.012690235392865018
KIDNEY_STONE,0.01211701635689966
LUNG_RESPIRATORY,0.010636715848048253
I_39,0.009855658765723339
DYSMENORRHEA,0.008701133028434165
I_19,0.008226162315551731
HYPERLIPIDEMIA,0.008089275564451662
I_44,0.008075424652534918
I_25,0.008028120613960346
LIVER_GALL_STONE,0.0074855887934941944
OTHER_CA,0.0066872134300522785
I_28,0.0055345488873573285
DEPRESSION,0.005442043505894582
HBSAG_1,0.005052868111153239
VERTIGO,0.004410813527797761
SICATICA,0.00395386600518389
CORONARY_ARTERY_DIS,0.0032249590026796077
ASTHMA,0.0031493551054306026
COLORECTAL_CA,0.003114846346376374
VALVE_HEART_DIS,0.0030422640467059068
IRRITABLE_BOWEL_SND,0.0022391830262433045
ARRHYTHMIA,0.0016843371581059586
MANIC_DEPRESSION,0.0016577143230099114
HEMICRANIA,0.0016261735865248132
LUNG_CA,0.0014999895149140363
LIVER_CA,0.0013795325382789116
OTHER_EYE_DIS,0.0007857132374854
RENAL_FAILURE,0.0
COLOR_BLIND,0.0
NUT_EXPERIENCE,0.0
BLIND,0.0
CARDIOMYOPATHY,0.0
RENTINAL_DETACHMENT,0.0
EMPHYSEMA_BRONCHITIS,0.0
DRK,0.0
GLAUCOMA,0.0
BREAST_CA,0.0
GASTRIC_CA,0.0
NASOPHARYNGEAL_CA,0.0
UTERINE_CA,0.0
HBEAG_1,0.0
CERVICAL_CA,0.0
CONGENITAL_HEART_DIS,0.0
OVARIAN_CA,0.0
ANTI_HCV_AB_1,0.0
I_0,0.0
SEX,0.0
PARKISON,0.0
MULTIPLE_SCLEROSIS,0.0
EPILEPSY,0.0
SCHIZOPHRENIA,0.0
ALCOHOLISM_DRUG_ABUSE,0.0
OBSESSIVE_COMPULSIVE_DIS,0.0
POSTPARTUM_DEPRESSION,0.0
OTHER_HEART_DIS,0.0
PROSTATE_CA,0.0
